"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000184155",0,NA,NA,NA,NA,NA,"OR10J5","127385","olfactory receptor family 10 subfamily J member 5"
"ENSG00000132703",0,NA,NA,NA,NA,NA,"APCS","325","amyloid P component, serum"
"ENSG00000132693",0,NA,NA,NA,NA,NA,"CRP","1401","C-reactive protein"
"ENSG00000181036",0,NA,NA,NA,NA,NA,"FCRL6","343413","Fc receptor like 6"
"ENSG00000256029",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000162728",0,NA,NA,NA,NA,NA,"KCNJ9","3765","potassium inwardly rectifying channel subfamily J member 9"
"ENSG00000018625",0,NA,NA,NA,NA,NA,"ATP1A2","477","ATPase Na+/K+ transporting subunit alpha 2"
"ENSG00000132681",0,NA,NA,NA,NA,NA,"ATP1A4","480","ATPase Na+/K+ transporting subunit alpha 4"
"ENSG00000162739",0,NA,NA,NA,NA,NA,"SLAMF6","114836","SLAM family member 6"
"ENSG00000066294",0,NA,NA,NA,NA,NA,"CD84","8832","CD84 molecule"
"ENSG00000117090",0,NA,NA,NA,NA,NA,"SLAMF1","6504","signaling lymphocytic activation molecule family member 1"
"ENSG00000117091",0,NA,NA,NA,NA,NA,"CD48","962","CD48 molecule"
"ENSG00000026751",0,NA,NA,NA,NA,NA,"SLAMF7","57823","SLAM family member 7"
"ENSG00000122224",0,NA,NA,NA,NA,NA,"LY9","4063","lymphocyte antigen 9"
"ENSG00000122223",0,NA,NA,NA,NA,NA,"CD244","51744","CD244 molecule"
"ENSG00000179914",0,NA,NA,NA,NA,NA,"ITLN1","55600","intelectin 1"
"ENSG00000158764",0,NA,NA,NA,NA,NA,"ITLN2","142683","intelectin 2"
"ENSG00000270149",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000278883",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000158874",0,NA,NA,NA,NA,NA,"APOA2","336","apolipoprotein A2"
"ENSG00000188931",0,NA,NA,NA,NA,NA,"CFAP126","257177","cilia and flagella associated protein 126"
"ENSG00000203747",0,NA,NA,NA,NA,NA,"FCGR3A","2214","Fc fragment of IgG receptor IIIa"
"ENSG00000072694",0,NA,NA,NA,NA,NA,"FCGR2B","2213","Fc fragment of IgG receptor IIb"
"ENSG00000162747",0,NA,NA,NA,NA,NA,"FCGR3B","2215","Fc fragment of IgG receptor IIIb"
"ENSG00000254706",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000162761",0,NA,NA,NA,NA,NA,"LMX1A","4009","LIM homeobox transcription factor 1 alpha"
"ENSG00000143171",0,NA,NA,NA,NA,NA,"RXRG","6258","retinoid X receptor gamma"
"ENSG00000162763",0,NA,NA,NA,NA,NA,"LRRC52","440699","leucine rich repeat containing 52"
"ENSG00000143167",0,NA,NA,NA,NA,NA,"GPA33","10223","glycoprotein A33"
"ENSG00000198842",0,NA,NA,NA,NA,NA,"STYXL2","92235","serine/threonine/tyrosine interacting like 2"
"ENSG00000198821",0,NA,NA,NA,NA,NA,"CD247","919","CD247 molecule"
"ENSG00000143185",0,NA,NA,NA,NA,NA,"XCL2","6846","X-C motif chemokine ligand 2"
"ENSG00000143184",0,NA,NA,NA,NA,NA,"XCL1","6375","X-C motif chemokine ligand 1"
"ENSG00000143196",0,NA,NA,NA,NA,NA,"DPT","1805","dermatopontin"
"ENSG00000174175",0,NA,NA,NA,NA,NA,"SELP","6403","selectin P"
"ENSG00000188404",0,NA,NA,NA,NA,NA,"SELL","6402","selectin L"
"ENSG00000007908",0,NA,NA,NA,NA,NA,"SELE","6401","selectin E"
"ENSG00000203740",0,NA,NA,NA,NA,NA,"NTMT2","149281","N-terminal Xaa-Pro-Lys N-methyltransferase 2"
"ENSG00000117501",0,NA,NA,NA,NA,NA,"MROH9","80133","maestro heat like repeat family member 9"
"ENSG00000034971",0,NA,NA,NA,NA,NA,"MYOC","4653","myocilin"
"ENSG00000162753",0,NA,NA,NA,NA,NA,"SLC9C2","284525","solute carrier family 9 member C2 (putative)"
"ENSG00000120332",0,NA,NA,NA,NA,NA,"TNN","63923","tenascin N"
"ENSG00000116147",0,NA,NA,NA,NA,NA,"TNR","7143","tenascin R"
"ENSG00000240021",0,NA,NA,NA,NA,NA,"TEX35","84066","testis expressed 35"
"ENSG00000116218",0,NA,NA,NA,NA,NA,"NPHS2","7827","NPHS2 stomatin family member, podocin"
"ENSG00000162782",0,NA,NA,NA,NA,NA,"TDRD5","163589","tudor domain containing 5"
"ENSG00000143340",0,NA,NA,NA,NA,NA,"FAM163A","148753","family with sequence similarity 163 member A"
"ENSG00000179930",0,NA,NA,NA,NA,NA,"ZNF648","127665","zinc finger protein 648"
"ENSG00000203730",0,NA,NA,NA,NA,NA,"TEDDM1","127670","transmembrane epididymal protein 1"
"ENSG00000121446",0,NA,NA,NA,NA,NA,"RGSL1","353299","regulator of G protein signaling like 1"
"ENSG00000135824",0,NA,NA,NA,NA,NA,"RGS8","85397","regulator of G protein signaling 8"
"ENSG00000116703",0,NA,NA,NA,NA,NA,"PDC","5132","phosducin"
"ENSG00000253148",0,NA,NA,NA,NA,NA,"RGS21","431704","regulator of G protein signaling 21"
"ENSG00000127074",0,NA,NA,NA,NA,NA,"RGS13","6003","regulator of G protein signaling 13"
"ENSG00000116785",0,NA,NA,NA,NA,NA,"CFHR3","10878","complement factor H related 3"
"ENSG00000276911",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000244414",0,NA,NA,NA,NA,NA,"CFHR1","3078","complement factor H related 1"
"ENSG00000134365",0,NA,NA,NA,NA,NA,"CFHR4","10877","complement factor H related 4"
"ENSG00000080910",0,NA,NA,NA,NA,NA,"CFHR2","3080","complement factor H related 2"
"ENSG00000134389",0,NA,NA,NA,NA,NA,"CFHR5","81494","complement factor H related 5"
"ENSG00000143278",0,NA,NA,NA,NA,NA,"F13B","2165","coagulation factor XIII B chain"
"ENSG00000151418",0,NA,NA,NA,NA,NA,"ATP6V1G3","127124","ATPase H+ transporting V1 subunit G3"
"ENSG00000170128",0,NA,NA,NA,NA,NA,"GPR25","2848","G protein-coupled receptor 25"
"ENSG00000081248",0,NA,NA,NA,NA,NA,"CACNA1S","779","calcium voltage-gated channel subunit alpha1 S"
"ENSG00000159173",0,NA,NA,NA,NA,NA,"TNNI1","7135","troponin I1, slow skeletal type"
"ENSG00000170075",0,NA,NA,NA,NA,NA,"GPR37L1","9283","G protein-coupled receptor 37 like 1"
"ENSG00000133067",0,NA,NA,NA,NA,NA,"LGR6","59352","leucine rich repeat containing G protein-coupled receptor 6"
"ENSG00000122180",0,NA,NA,NA,NA,NA,"MYOG","4656","myogenin"
"ENSG00000122188",0,NA,NA,NA,NA,NA,"LAX1","54900","lymphocyte transmembrane adaptor 1"
"ENSG00000186007",0,NA,NA,NA,NA,NA,"LEMD1","93273","LEM domain containing 1"
"ENSG00000162877",0,NA,NA,NA,NA,NA,"PM20D1","148811","peptidase M20 domain containing 1"
"ENSG00000174502",0,NA,NA,NA,NA,NA,"SLC26A9","115019","solute carrier family 26 member 9"
"ENSG00000196188",0,NA,NA,NA,NA,NA,"CTSE","1510","cathepsin E"
"ENSG00000263961",0,NA,NA,NA,NA,NA,"RHEX","440712","regulator of hemoglobinization and erythroid cell expansion"
"ENSG00000198049",0,NA,NA,NA,NA,NA,"AVPR1B","553","arginine vasopressin receptor 1B"
"ENSG00000136634",0,NA,NA,NA,NA,NA,"IL10","3586","interleukin 10"
"ENSG00000142224",0,NA,NA,NA,NA,NA,"IL19","29949","interleukin 19"
"ENSG00000162897",0,NA,NA,NA,NA,NA,"FCAMR","83953","Fc fragment of IgA and IgM receptor"
"ENSG00000123838",0,NA,NA,NA,NA,NA,"C4BPA","722","complement component 4 binding protein alpha"
"ENSG00000117322",0,NA,NA,NA,NA,NA,"CR2","1380","complement C3d receptor 2"
"ENSG00000203710",0,NA,NA,NA,NA,NA,"CR1","1378","complement C3b/C4b receptor 1 (Knops blood group)"
"ENSG00000162771",0,NA,NA,NA,NA,NA,"FAM71A","149647","family with sequence similarity 71 member A"
"ENSG00000178395",0,NA,NA,NA,NA,NA,"CCDC185","164127","coiled-coil domain containing 185"
"ENSG00000203697",0,NA,NA,NA,NA,NA,"CAPN8","388743","calpain 8"
"ENSG00000243709",0,NA,NA,NA,NA,NA,"LEFTY1","10637","left-right determination factor 1"
"ENSG00000255835",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000143768",0,NA,NA,NA,NA,NA,"LEFTY2","7044","left-right determination factor 2"
"ENSG00000203685",0,NA,NA,NA,NA,NA,"STUM","375057","stum, mechanosensory transduction mediator homolog"
"ENSG00000185888",0,NA,NA,NA,NA,NA,"PRSS38","339501","serine protease 38"
"ENSG00000154342",0,NA,NA,NA,NA,NA,"WNT3A","89780","Wnt family member 3A"
"ENSG00000177800",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000213029",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000270106",0,NA,NA,NA,NA,NA,"TSNAX-DISC1","100303453","TSNAX-DISC1 readthrough (NMD candidate)"
"ENSG00000279261",0,NA,NA,NA,NA,NA,"PP2672","100130249","uncharacterized LOC100130249"
"ENSG00000244020",0,NA,NA,NA,NA,NA,"MT1HL1","645745","metallothionein 1H like 1"
"ENSG00000116996",0,NA,NA,NA,NA,NA,"ZP4","57829","zona pellucida glycoprotein 4"
"ENSG00000270188",0,NA,NA,NA,NA,NA,"MTRNR2L11","100463489","MT-RNR2 like 11"
"ENSG00000196289",0,NA,NA,NA,NA,NA,"BECN2","441925","beclin 2"
"ENSG00000177535",0,NA,NA,NA,NA,NA,"OR2B11","127623","olfactory receptor family 2 subfamily B member 11"
"ENSG00000196242",0,NA,NA,NA,NA,NA,"OR2C3","81472","olfactory receptor family 2 subfamily C member 3"
"ENSG00000177489",0,NA,NA,NA,NA,NA,"OR2G2","81470","olfactory receptor family 2 subfamily G member 2"
"ENSG00000177476",0,NA,NA,NA,NA,NA,"OR2G3","81469","olfactory receptor family 2 subfamily G member 3"
"ENSG00000197437",0,NA,NA,NA,NA,NA,"OR13G1","441933","olfactory receptor family 13 subfamily G member 1"
"ENSG00000169214",0,NA,NA,NA,NA,NA,"OR6F1","343169","olfactory receptor family 6 subfamily F member 1"
"ENSG00000241128",0,NA,NA,NA,NA,NA,"OR14A2","388761","olfactory receptor family 14 subfamily A member 2"
"ENSG00000153230",0,NA,NA,NA,NA,NA,"OR14K1","343170","olfactory receptor family 14 subfamily K member 1"
"ENSG00000221888",0,NA,NA,NA,NA,NA,"OR1C1","26188","olfactory receptor family 1 subfamily C member 1"
"ENSG00000196772",0,NA,NA,NA,NA,NA,"OR14A16","284532","olfactory receptor family 14 subfamily A member 16"
"ENSG00000197591",0,NA,NA,NA,NA,NA,"OR11L1","391189","olfactory receptor family 11 subfamily L member 1"
"ENSG00000177275",0,NA,NA,NA,NA,NA,"OR2AJ1","127608","olfactory receptor family 2 subfamily AJ member 1"
"ENSG00000196071",0,NA,NA,NA,NA,NA,"OR2L13","284521","olfactory receptor family 2 subfamily L member 13"
"ENSG00000196936",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000187080",0,NA,NA,NA,NA,NA,"OR2AK2","391191","olfactory receptor family 2 subfamily AK member 2"
"ENSG00000197454",0,NA,NA,NA,NA,NA,"OR2L5","81466","olfactory receptor family 2 subfamily L member 5"
"ENSG00000203663",0,NA,NA,NA,NA,NA,"OR2L2","26246","olfactory receptor family 2 subfamily L member 2"
"ENSG00000198128",0,NA,NA,NA,NA,NA,"OR2L3","391192","olfactory receptor family 2 subfamily L member 3"
"ENSG00000162727",0,NA,NA,NA,NA,NA,"OR2M5","127059","olfactory receptor family 2 subfamily M member 5"
"ENSG00000198601",0,NA,NA,NA,NA,NA,"OR2M2","391194","olfactory receptor family 2 subfamily M member 2"
"ENSG00000228198",0,NA,NA,NA,NA,NA,"OR2M3","127062","olfactory receptor family 2 subfamily M member 3"
"ENSG00000171180",0,NA,NA,NA,NA,NA,"OR2M4","26245","olfactory receptor family 2 subfamily M member 4"
"ENSG00000177212",0,NA,NA,NA,NA,NA,"OR2T33","391195","olfactory receptor family 2 subfamily T member 33"
"ENSG00000177201",0,NA,NA,NA,NA,NA,"OR2T12","127064","olfactory receptor family 2 subfamily T member 12"
"ENSG00000177186",0,NA,NA,NA,NA,NA,"OR2M7","391196","olfactory receptor family 2 subfamily M member 7"
"ENSG00000177174",0,NA,NA,NA,NA,NA,"OR14C36","127066","olfactory receptor family 14 subfamily C member 36"
"ENSG00000196944",0,NA,NA,NA,NA,NA,"OR2T4","127074","olfactory receptor family 2 subfamily T member 4"
"ENSG00000198104",0,NA,NA,NA,NA,NA,"OR2T6","254879","olfactory receptor family 2 subfamily T member 6"
"ENSG00000175143",0,NA,NA,NA,NA,NA,"OR2T1","26696","olfactory receptor family 2 subfamily T member 1"
"ENSG00000196240",0,NA,NA,NA,NA,NA,"OR2T2","401992","olfactory receptor family 2 subfamily T member 2"
"ENSG00000196539",0,NA,NA,NA,NA,NA,"OR2T3","343173","olfactory receptor family 2 subfamily T member 3"
"ENSG00000203661",0,NA,NA,NA,NA,NA,"OR2T5","401993","olfactory receptor family 2 subfamily T member 5"
"ENSG00000188558",0,NA,NA,NA,NA,NA,"OR2G6","391211","olfactory receptor family 2 subfamily G member 6"
"ENSG00000182783",0,NA,NA,NA,NA,NA,"OR2T29","343563","olfactory receptor family 2 subfamily T member 29"
"ENSG00000183310",0,NA,NA,NA,NA,NA,"OR2T34","127068","olfactory receptor family 2 subfamily T member 34"
"ENSG00000184022",0,NA,NA,NA,NA,NA,"OR2T10","127069","olfactory receptor family 2 subfamily T member 10"
"ENSG00000183130",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000177151",0,NA,NA,NA,NA,NA,"OR2T35","403244","olfactory receptor family 2 subfamily T member 35"
"ENSG00000187701",0,NA,NA,NA,NA,NA,"OR2T27","403239","olfactory receptor family 2 subfamily T member 27"
"ENSG00000189181",0,NA,NA,NA,NA,NA,"OR14I1","401994","olfactory receptor family 14 subfamily I member 1"
"ENSG00000259823",0,NA,NA,NA,NA,NA,"LYPD8","646627","LY6/PLAUR domain containing 8"
"ENSG00000184731",0,NA,NA,NA,NA,NA,"FAM110C","642273","family with sequence similarity 110 member C"
"ENSG00000280360",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000186487",0,NA,NA,NA,NA,NA,"MYT1L","23040","myelin transcription factor 1 like"
"ENSG00000255767",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000151360",0,NA,NA,NA,NA,NA,"ALLC","55821","allantoicase"
"ENSG00000214866",0,NA,NA,NA,NA,NA,"DCDC2C","728597","doublecortin domain containing 2C"
"ENSG00000169006",0,NA,NA,NA,NA,NA,"NTSR2","23620","neurotensin receptor 2"
"ENSG00000134323",0,NA,NA,NA,NA,NA,"MYCN","4613","MYCN proto-oncogene, bHLH transcription factor"
"ENSG00000214842",0,NA,NA,NA,NA,NA,"RAD51AP2","729475","RAD51 associated protein 2"
"ENSG00000151379",0,NA,NA,NA,NA,NA,"MSGN1","343930","mesogenin 1"
"ENSG00000250741",0,NA,NA,NA,NA,NA,"NT5C1B-RDH14","100526794","NT5C1B-RDH14 readthrough"
"ENSG00000218819",0,NA,NA,NA,NA,NA,"TDRD15","100129278","tudor domain containing 15"
"ENSG00000276087",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000173557",0,NA,NA,NA,NA,NA,"FAM166C","339778","family with sequence similarity 166 member C"
"ENSG00000157884",0,NA,NA,NA,NA,NA,"CIB4","130106","calcium and integrin binding family member 4"
"ENSG00000157851",0,NA,NA,NA,NA,NA,"DPYSL5","56896","dihydropyrimidinase like 5"
"ENSG00000186143",0,NA,NA,NA,NA,NA,"PRR30","339779","proline rich 30"
"ENSG00000163792",0,NA,NA,NA,NA,NA,"TCF23","150921","transcription factor 23"
"ENSG00000163793",0,NA,NA,NA,NA,NA,"DNAJC5G","285126","DnaJ heat shock protein family (Hsp40) member C5 gamma"
"ENSG00000179270",0,NA,NA,NA,NA,NA,"PCARE","388939","photoreceptor cilium actin regulator"
"ENSG00000162949",0,NA,NA,NA,NA,NA,"CAPN13","92291","calpain 13"
"ENSG00000277893",0,NA,NA,NA,NA,NA,"SRD5A2","6716","steroid 5 alpha-reductase 2"
"ENSG00000138068",0,NA,NA,NA,NA,NA,"SULT6B1","391365","sulfotransferase family 6B member 1"
"ENSG00000205086",0,NA,NA,NA,NA,NA,"LINC02898","400950","long intergenic non-protein coding RNA 2898"
"ENSG00000162881",0,NA,NA,NA,NA,NA,"OXER1","165140","oxoeicosanoid receptor 1"
"ENSG00000138075",0,NA,NA,NA,NA,NA,"ABCG5","64240","ATP binding cassette subfamily G member 5"
"ENSG00000143921",0,NA,NA,NA,NA,NA,"ABCG8","64241","ATP binding cassette subfamily G member 8"
"ENSG00000138083",0,NA,NA,NA,NA,NA,"SIX3","6496","SIX homeobox 3"
"ENSG00000187600",0,NA,NA,NA,NA,NA,"LINC02583","101805491","long intergenic non-protein coding RNA 2583"
"ENSG00000273269",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000068781",0,NA,NA,NA,NA,NA,"STON1-GTF2A1L","286749","STON1-GTF2A1L readthrough"
"ENSG00000242441",0,NA,NA,NA,NA,NA,"GTF2A1L","11036","general transcription factor IIA subunit 1 like"
"ENSG00000279956",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000170820",0,NA,NA,NA,NA,NA,"FSHR","2492","follicle stimulating hormone receptor"
"ENSG00000177994",0,NA,NA,NA,NA,NA,"C2orf73","129852","chromosome 2 open reading frame 73"
"ENSG00000280544",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000281071",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000279644",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000273398",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000183607",0,NA,NA,NA,NA,NA,"GKN2","200504","gastrokine 2"
"ENSG00000075340",0,NA,NA,NA,NA,NA,"ADD2","119","adducin 2"
"ENSG00000183733",0,NA,NA,NA,NA,NA,"FIGLA","344018","folliculogenesis specific bHLH transcription factor"
"ENSG00000152672",0,NA,NA,NA,NA,NA,"CLEC4F","165530","C-type lectin domain family 4 member F"
"ENSG00000116031",0,NA,NA,NA,NA,NA,"CD207","50489","CD207 molecule"
"ENSG00000214513",0,NA,NA,NA,NA,NA,"NOTO","344022","notochord homeobox"
"ENSG00000187833",0,NA,NA,NA,NA,NA,"C2orf78","388960","chromosome 2 open reading frame 78"
"ENSG00000115297",0,NA,NA,NA,NA,NA,"TLX2","3196","T cell leukemia homeobox 2"
"ENSG00000176204",0,NA,NA,NA,NA,NA,"LRRTM4","80059","leucine rich repeat transmembrane neuronal 4"
"ENSG00000143954",0,NA,NA,NA,NA,NA,"REG3G","130120","regenerating family member 3 gamma"
"ENSG00000172023",0,NA,NA,NA,NA,NA,"REG1B","5968","regenerating family member 1 beta"
"ENSG00000115386",0,NA,NA,NA,NA,NA,"REG1A","5967","regenerating family member 1 alpha"
"ENSG00000172016",0,NA,NA,NA,NA,NA,"REG3A","5068","regenerating family member 3 alpha"
"ENSG00000162951",0,NA,NA,NA,NA,NA,"LRRTM1","347730","leucine rich repeat transmembrane neuronal 1"
"ENSG00000279992",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000281331",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000153563",0,NA,NA,NA,NA,NA,"CD8A","925","CD8a molecule"
"ENSG00000172116",0,NA,NA,NA,NA,NA,"CD8B","926","CD8b molecule"
"ENSG00000183281",0,NA,NA,NA,NA,NA,"PLGLB1","5343","plasminogen like B1"
"ENSG00000115593",0,NA,NA,NA,NA,NA,"SMYD1","150572","SET and MYND domain containing 1"
"ENSG00000163586",0,NA,NA,NA,NA,NA,"FABP1","2168","fatty acid binding protein 1"
"ENSG00000172073",0,NA,NA,NA,NA,NA,"TEX37","200523","testis expressed 37"
"ENSG00000259916",0,NA,NA,NA,NA,NA,"LOC100509620","100509620","putative aquaporin-7-like protein 3"
"ENSG00000163060",0,NA,NA,NA,NA,NA,"TEKT4","150483","tektin 4"
"ENSG00000144015",0,NA,NA,NA,NA,NA,"TRIM43","129868","tripartite motif containing 43"
"ENSG00000274286",0,NA,NA,NA,NA,NA,"ADRA2B","151","adrenoceptor alpha 2B"
"ENSG00000163121",0,NA,NA,NA,NA,NA,"NEURL3","93082","neuralized E3 ubiquitin protein ligase 3"
"ENSG00000168754",0,NA,NA,NA,NA,NA,"FAM178B","51252","family with sequence similarity 178 member B"
"ENSG00000168658",0,NA,NA,NA,NA,NA,"VWA3B","200403","von Willebrand factor A domain containing 3B"
"ENSG00000196872",0,NA,NA,NA,NA,NA,"CRACDL","343990","CRACD like"
"ENSG00000273155",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000204640",0,NA,NA,NA,NA,NA,"NMS","129521","neuromedin S"
"ENSG00000198914",0,NA,NA,NA,NA,NA,"POU3F3","5455","POU class 3 homeobox 3"
"ENSG00000135973",0,NA,NA,NA,NA,NA,"GPR45","11250","G protein-coupled receptor 45"
"ENSG00000119147",0,NA,NA,NA,NA,NA,"ECRG4","84417","ECRG4 augurin precursor"
"ENSG00000115665",0,NA,NA,NA,NA,NA,"SLC5A7","60482","solute carrier family 5 member 7"
"ENSG00000196228",0,NA,NA,NA,NA,NA,"SULT1C3","442038","sulfotransferase family 1C member 3"
"ENSG00000135960",0,NA,NA,NA,NA,NA,"EDAR","10913","ectodysplasin A receptor"
"ENSG00000257207",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000125571",0,NA,NA,NA,NA,NA,"IL37","27178","interleukin 37"
"ENSG00000136694",0,NA,NA,NA,NA,NA,"IL36A","27179","interleukin 36 alpha"
"ENSG00000136696",0,NA,NA,NA,NA,NA,"IL36B","27177","interleukin 36 beta"
"ENSG00000136695",0,NA,NA,NA,NA,NA,"IL36RN","26525","interleukin 36 receptor antagonist"
"ENSG00000136697",0,NA,NA,NA,NA,NA,"IL1F10","84639","interleukin 1 family member 10"
"ENSG00000136689",0,NA,NA,NA,NA,NA,"IL1RN","3557","interleukin 1 receptor antagonist"
"ENSG00000175497",0,NA,NA,NA,NA,NA,"DPP10","57628","dipeptidyl peptidase like 10"
"ENSG00000019169",0,NA,NA,NA,NA,NA,"MARCO","8685","macrophage receptor with collagenous structure"
"ENSG00000080293",0,NA,NA,NA,NA,NA,"SCTR","6344","secretin receptor"
"ENSG00000115112",0,NA,NA,NA,NA,NA,"TFCP2L1","29842","transcription factor CP2 like 1"
"ENSG00000155052",0,NA,NA,NA,NA,NA,"CNTNAP5","129684","contactin associated protein family member 5"
"ENSG00000173349",0,NA,NA,NA,NA,NA,"SFT2D3","84826","SFT2 domain containing 3"
"ENSG00000152093",0,NA,NA,NA,NA,NA,"CFC1B","653275","cripto, FRL-1, cryptic family 1B"
"ENSG00000184761",0,NA,NA,NA,NA,NA,"PRSS40B","646743","serine protease 40B (pseudogene)"
"ENSG00000183292",0,NA,NA,NA,NA,NA,"PRSS40A","150527","serine protease 40A (pseudogene)"
"ENSG00000136698",0,NA,NA,NA,NA,NA,"CFC1","55997","cripto, FRL-1, cryptic family 1"
"ENSG00000173302",0,NA,NA,NA,NA,NA,"GPR148","344561","G protein-coupled receptor 148"
"ENSG00000178171",0,NA,NA,NA,NA,NA,"AMER3","205147","APC membrane recruitment protein 3"
"ENSG00000163046",0,NA,NA,NA,NA,NA,"ANKRD30BL","554226","ankyrin repeat domain 30B like"
"ENSG00000144229",0,NA,NA,NA,NA,NA,"THSD7B","80731","thrombospondin type 1 domain containing 7B"
"ENSG00000144227",0,NA,NA,NA,NA,NA,"NXPH2","11249","neurexophilin 2"
"ENSG00000162989",0,NA,NA,NA,NA,NA,"KCNJ3","3760","potassium inwardly rectifying channel subfamily J member 3"
"ENSG00000115165",0,NA,NA,NA,NA,NA,"CYTIP","9595","cytohesin 1 interacting protein"
"ENSG00000281472",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000163331",0,NA,NA,NA,NA,NA,"DAPL1","92196","death associated protein like 1"
"ENSG00000248672",0,NA,NA,NA,NA,NA,"LY75-CD302","100526664","LY75-CD302 readthrough"
"ENSG00000144290",0,NA,NA,NA,NA,NA,"SLC4A10","57282","solute carrier family 4 member 10"
"ENSG00000115263",0,NA,NA,NA,NA,NA,"GCG","2641","glucagon"
"ENSG00000184611",0,NA,NA,NA,NA,NA,"KCNH7","90134","potassium voltage-gated channel subfamily H member 7"
"ENSG00000144285",0,NA,NA,NA,NA,NA,"SCN1A","6323","sodium voltage-gated channel alpha subunit 1"
"ENSG00000152254",0,NA,NA,NA,NA,NA,"G6PC2","57818","glucose-6-phosphatase catalytic subunit 2"
"ENSG00000073734",0,NA,NA,NA,NA,NA,"ABCB11","8647","ATP binding cassette subfamily B member 11"
"ENSG00000073737",0,NA,NA,NA,NA,NA,"DHRS9","10170","dehydrogenase/reductase 9"
"ENSG00000081479",0,NA,NA,NA,NA,NA,"LRP2","4036","LDL receptor related protein 2"
"ENSG00000251569",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000204335",0,NA,NA,NA,NA,NA,"SP5","389058","Sp5 transcription factor"
"ENSG00000217236",0,NA,NA,NA,NA,NA,"SP9","100131390","Sp9 transcription factor"
"ENSG00000174279",0,NA,NA,NA,NA,NA,"EVX2","344191","even-skipped homeobox 2"
"ENSG00000128714",0,NA,NA,NA,NA,NA,"HOXD13","3239","homeobox D13"
"ENSG00000170178",0,NA,NA,NA,NA,NA,"HOXD12","3238","homeobox D12"
"ENSG00000128713",0,NA,NA,NA,NA,NA,"HOXD11","3237","homeobox D11"
"ENSG00000128709",0,NA,NA,NA,NA,NA,"HOXD9","3235","homeobox D9"
"ENSG00000128652",0,NA,NA,NA,NA,NA,"HOXD3","3232","homeobox D3"
"ENSG00000278500",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000170166",0,NA,NA,NA,NA,NA,"HOXD4","3233","homeobox D4"
"ENSG00000128645",0,NA,NA,NA,NA,NA,"HOXD1","3231","homeobox D1"
"ENSG00000163492",0,NA,NA,NA,NA,NA,"CCDC141","285025","coiled-coil domain containing 141"
"ENSG00000162992",0,NA,NA,NA,NA,NA,"NEUROD1","4760","neuronal differentiation 1"
"ENSG00000270757",0,NA,NA,NA,NA,NA,"HSPE1-MOB4","100529241","HSPE1-MOB4 readthrough"
"ENSG00000280298",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000178562",0,NA,NA,NA,NA,NA,"CD28","940","CD28 molecule"
"ENSG00000163599",0,NA,NA,NA,NA,NA,"CTLA4","1493","cytotoxic T-lymphocyte associated protein 4"
"ENSG00000163600",0,NA,NA,NA,NA,NA,"ICOS","29851","inducible T cell costimulator"
"ENSG00000279921",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000232125",0,NA,NA,NA,NA,NA,"DYTN","391475","dystrotelin"
"ENSG00000118231",0,NA,NA,NA,NA,NA,"CRYGD","1421","crystallin gamma D"
"ENSG00000163254",0,NA,NA,NA,NA,NA,"CRYGC","1420","crystallin gamma C"
"ENSG00000182187",0,NA,NA,NA,NA,NA,"CRYGB","1419","crystallin gamma B"
"ENSG00000168582",0,NA,NA,NA,NA,NA,"CRYGA","1418","crystallin gamma A"
"ENSG00000188674",0,NA,NA,NA,NA,NA,"C2orf80","389073","chromosome 2 open reading frame 80"
"ENSG00000144407",0,NA,NA,NA,NA,NA,"PTH2R","5746","parathyroid hormone 2 receptor"
